price,date,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,bed_bath_ratio,level_ratio,live_lot_ratio,relative_living_space,relative_lot_size,level_difference,waterfront_Duwamish,waterfront_Elliott Bay,waterfront_Lake Sammamish,waterfront_Lake Union,waterfront_Lake Washington,waterfront_Puget Sound
1250000.0,735534,3.0,0,2,3,0.0,1974,0.0,1.0909090909090908,0.0,0.5773624091381101,-40.0,-185.0,2780.0,0,0,0,0,0,0
937500.0,735605,2.0,0,0,3,1940.0,2003,0.0,1.0,1.8582474226804124,0.006364784205693297,2125.0,0.0,1665.0,0,0,0,0,0,0
485000.0,735450,1.0,0,0,4,1000.0,1971,0.0,1.7142857142857142,1.59,0.3089217557251908,0.0,-416.0,590.0,0,0,0,0,0,0
489000.0,735677,1.5,0,0,3,0.0,1951,0.0,4.0,0.0,0.22043319915660342,-70.0,0.0,1150.0,0,0,0,0,0,0
400000.0,735620,1.0,0,0,5,0.0,1952,0.0,2.0,0.0,0.1796875,-270.0,0.0,920.0,0,0,0,0,0,0
638000.0,735400,2.0,0,0,3,0.0,2005,0.0,1.2,0.0,0.5861111111111111,-430.0,-784.0,2110.0,0,0,0,0,0,0
440000.0,735403,1.0,0,0,4,0.0,1968,0.0,1.7142857142857142,0.0,0.13386727688787187,-700.0,292.0,1170.0,0,0,0,0,0,0
305000.0,735409,1.0,0,0,2,700.0,1964,0.0,3.0,1.7142857142857142,0.23058252427184467,0.0,0.0,500.0,0,1,0,0,0,0
649950.0,735676,1.0,0,0,2,700.0,1964,0.0,3.0,1.7142857142857142,0.23058252427184467,0.0,0.0,500.0,0,1,0,0,0,0
680000.0,735642,2.0,0,0,3,0.0,2005,0.0,1.6,0.0,0.5472388556220892,80.0,7.0,3290.0,0,0,1,0,0,0
629000.0,735428,2.0,0,0,3,0.0,1996,0.0,1.6,0.0,0.12063492063492064,-400.0,939.0,2660.0,0,0,0,0,0,0
669000.0,735401,2.0,0,0,5,0.0,1976,0.0,1.4545454545454546,0.0,0.0763531474464114,-110.0,-553.0,2700.0,0,0,0,0,1,0
272000.0,735453,2.0,0,0,3,0.0,1994,0.0,1.2,0.0,0.29963680387409203,-170.0,-887.0,1980.0,0,0,0,0,0,0
270000.0,735410,1.0,0,0,3,1000.0,1965,0.0,1.7777777777777777,1.6,0.26262626262626265,830.0,-1350.0,600.0,0,0,0,0,0,0
215000.0,735604,1.0,0,0,3,0.0,1964,0.0,3.0,0.0,0.1309462915601023,50.0,1025.0,1280.0,0,0,0,0,0,0
690000.0,735690,1.0,0,0,4,530.0,1947,0.0,2.0,2.2264150943396226,0.09657197718416445,-880.0,8199.0,650.0,0,0,0,0,0,0
256000.0,735662,1.0,0,2,3,0.0,1950,0.0,2.2857142857142856,0.0,0.18608058608058609,-530.0,-105.0,1270.0,0,0,0,0,0,0
255000.0,735681,1.0,0,0,3,790.0,1981,0.0,1.3333333333333333,1.3924050632911393,0.258408531583265,370.0,-362.0,310.0,0,0,0,0,0,1
550000.0,735366,2.0,0,0,3,0.0,1970,0.0,1.75,0.0,0.4246913580246914,2020.0,6540.0,3440.0,0,0,0,0,0,0
410000.0,735726,1.0,0,0,4,0.0,1957,0.0,3.0,0.0,0.22537878787878787,-90.0,0.0,1190.0,0,0,0,0,0,0
410000.0,735543,1.0,0,0,3,0.0,1912,0.0,2.0,0.0,0.2359138799816766,-860.0,-133.0,1030.0,0,0,0,0,0,0
259000.0,735430,1.0,0,0,3,0.0,1986,0.0,1.7142857142857142,0.0,0.31,-330.0,-586.0,1240.0,0,0,0,0,0,0
292000.0,735684,1.0,0,0,3,700.0,1955,0.0,3.0,1.4714285714285715,0.08166926308832555,120.0,8183.0,330.0,1,0,0,0,0,0
1650000.0,735457,2.0,0,2,3,0.0,2003,0.0,1.1428571428571428,0.0,0.3688,2270.0,962.0,4610.0,0,0,0,0,0,0
518000.0,735550,1.5,0,0,3,400.0,1929,0.0,5.0,2.975,0.318,0.0,0.0,790.0,0,0,0,0,0,0
485000.0,735662,2.0,0,0,3,0.0,1992,0.0,1.2,0.0,0.5682918953826284,0.0,-188.0,1760.0,0,0,1,0,0,0
259500.0,735660,1.0,0,0,3,0.0,1989,0.0,1.5,0.0,0.03793496862521392,-330.0,-40.0,1330.0,0,0,0,0,0,0
354000.0,735711,2.0,0,0,3,0.0,2003,0.0,1.6,0.0,0.4317343173431734,-80.0,-832.0,2340.0,0,0,0,0,0,0
999950.0,735680,2.0,0,0,5,1410.0,1966,0.0,1.3333333333333333,1.6524822695035462,0.166488603988604,1060.0,2900.0,920.0,0,0,0,0,0,0
464500.0,735408,1.0,0,0,5,0.0,1959,0.0,1.7142857142857142,0.0,0.10987961016625263,-200.0,82.0,1150.0,0,0,0,0,0,0
300000.0,735470,2.0,0,0,3,0.0,2005,0.0,1.2,0.0,0.4166666666666667,-140.0,152.0,1750.0,0,0,0,0,0,0
1080000.0,735415,2.0,0,1,3,630.0,1967,2010.0,1.0909090909090908,5.174603174603175,0.539079822616408,1400.0,-2704.0,2630.0,0,0,0,0,0,0
309950.0,735435,2.0,0,0,3,0.0,1989,0.0,1.6,0.0,0.26552655265526554,-10.0,0.0,1770.0,0,0,0,0,0,0
315000.0,735493,1.5,0,0,3,0.0,1909,0.0,3.0,0.0,0.31351351351351353,-180.0,-50.0,1160.0,0,0,0,0,0,0
499950.0,735438,1.5,0,0,3,0.0,1908,0.0,3.0,0.0,0.25806451612903225,-570.0,0.0,1440.0,0,0,0,0,0,0
780000.0,735421,1.0,0,2,3,1200.0,1953,0.0,2.0,1.1666666666666667,0.5416666666666666,550.0,1295.0,200.0,0,1,0,0,0,0
885000.0,735558,1.0,0,2,4,680.0,1976,0.0,0.9230769230769231,2.8823529411764706,0.16407706650093226,-1050.0,1090.0,1280.0,0,0,0,0,0,0
500000.0,735360,1.5,0,0,4,0.0,1906,0.0,2.0,0.0,0.25997425997426,-760.0,-315.0,1010.0,0,0,0,0,0,0
329000.0,735586,1.0,0,2,3,0.0,1989,0.0,1.5,0.0,0.27239082161361955,50.0,296.0,1840.0,0,0,0,0,0,0
246000.0,735534,1.0,0,0,4,700.0,1963,0.0,2.2857142857142856,1.457142857142857,0.2307176391683434,0.0,-245.0,320.0,0,0,0,0,0,0
405000.0,735590,1.0,0,0,4,0.0,1960,0.0,2.0,0.0,0.13333333333333333,-230.0,-405.0,1280.0,0,0,0,0,0,0
349000.0,735382,1.0,0,0,5,580.0,1981,0.0,2.2857142857142856,1.9310344827586208,0.21794871794871795,140.0,0.0,540.0,0,0,0,0,0,0
374950.0,735680,2.0,0,0,3,0.0,1992,0.0,1.6,0.0,0.164151881943293,-320.0,4160.0,1980.0,0,0,0,0,0,1
306000.0,735443,1.0,0,0,3,0.0,1969,0.0,1.5,0.0,0.160731605930442,-710.0,-1887.0,1160.0,0,0,0,0,0,0
416000.0,735450,1.0,0,0,4,990.0,1961,0.0,2.2857142857142856,1.0,0.25255102040816324,460.0,-560.0,0.0,0,0,0,0,0,0
560000.0,735407,2.0,0,0,4,0.0,1989,0.0,1.2,0.0,0.1571016351394678,-490.0,299.0,1960.0,0,0,0,0,0,0
260000.0,735401,1.0,0,0,2,120.0,1948,0.0,2.0,9.583333333333334,0.06135265700483092,-720.0,5700.0,1030.0,0,0,0,0,0,0
306500.0,735369,1.0,0,0,4,500.0,1978,0.0,1.3333333333333333,3.12,0.053677984209292026,-20.0,-22136.0,1060.0,0,0,0,0,0,0
299950.0,735578,1.0,0,0,4,500.0,1968,0.0,1.7142857142857142,2.96,0.17562533262373603,460.0,3264.0,980.0,0,0,0,0,0,0
265500.0,735694,1.0,0,0,3,0.0,1990,0.0,1.2,0.0,0.1615238943967918,-960.0,127.0,1450.0,0,0,0,0,0,0
219000.0,735457,1.0,0,0,3,0.0,1986,0.0,2.0,0.0,0.1,0.0,2595.0,1200.0,0,0,0,0,0,0
365000.0,735723,1.0,0,0,3,600.0,1977,0.0,1.7142857142857142,2.05,0.10548158395296559,-10.0,5655.0,630.0,0,0,0,0,1,0
499000.0,735367,1.5,0,0,3,0.0,1959,1998.0,1.5,0.0,0.04895874815526248,200.0,24413.0,2090.0,0,0,0,0,0,0
514950.0,735719,3.0,0,0,3,0.0,2014,0.0,1.3333333333333333,0.0,1.0363924050632911,-20.0,-919.0,1310.0,0,0,0,0,0,0
875000.0,735388,2.0,0,0,3,0.0,1999,0.0,1.4545454545454546,0.0,0.3552347923891649,40.0,-965.0,3790.0,0,0,1,0,0,0
831000.0,735618,1.0,0,0,5,0.0,1957,0.0,1.3333333333333333,0.0,0.2545454545454545,0.0,0.0,2240.0,0,0,0,0,0,0
689900.0,735368,2.0,0,0,3,680.0,2003,0.0,1.2307692307692308,3.0294117647058822,0.3770988164051748,-290.0,720.0,1380.0,0,0,0,0,0,0
315000.0,735438,2.0,0,0,3,0.0,1994,0.0,1.2,0.0,0.15423209142432406,-350.0,2780.0,1660.0,0,0,0,0,0,0
336500.0,735408,1.0,0,0,3,510.0,1963,0.0,3.0,1.9019607843137254,0.2031850631521142,-540.0,-636.0,460.0,0,0,0,0,0,0
1100000.0,735380,1.5,0,0,5,890.0,1926,0.0,1.0909090909090908,1.9662921348314606,0.6518518518518519,720.0,450.0,860.0,0,0,0,0,0,0
375000.0,735449,1.0,0,0,4,730.0,1959,0.0,3.0,1.6027397260273972,0.23581978403872408,-190.0,-569.0,440.0,0,0,0,0,0,0
289275.0,735456,1.0,0,0,3,1160.0,1985,0.0,1.5,1.4655172413793103,0.11893870082342177,1400.0,10398.0,540.0,0,0,0,0,0,0
455000.0,735422,2.0,0,0,4,0.0,2002,0.0,1.1428571428571428,0.0,0.5733333333333334,1780.0,-1800.0,3440.0,0,0,0,0,0,0
505000.0,735409,1.0,0,2,3,0.0,1975,0.0,1.7142857142857142,0.0,0.1533426834969612,-1150.0,920.0,1640.0,0,0,0,0,0,0
450000.0,735444,1.5,0,0,4,0.0,1919,0.0,3.0,0.0,0.43283582089552236,110.0,-905.0,1450.0,0,0,0,0,0,0
567500.0,735392,2.0,0,0,3,0.0,2001,0.0,1.2,0.0,0.3108948364422817,-280.0,415.0,2300.0,0,0,0,0,0,0
265000.0,735512,1.0,0,0,4,0.0,1955,0.0,2.0,0.0,0.17166372721928277,-120.0,0.0,1460.0,0,0,0,0,0,0
340000.0,735597,1.0,0,0,3,0.0,2001,0.0,1.5,0.0,0.10472251867662753,-70.0,-8.0,1570.0,0,0,0,0,0,0
375000.0,735718,1.5,0,0,5,0.0,1939,0.0,1.5,0.0,0.17332583005064717,-190.0,3885.0,1540.0,0,0,0,0,0,0
920000.0,735593,2.0,0,0,3,1100.0,1970,0.0,2.0,2.0,0.7823613086770982,1880.0,0.0,1100.0,0,0,0,0,0,0
850000.0,735396,2.0,0,0,4,0.0,1972,0.0,1.7777777777777777,0.0,0.17985307776745757,-250.0,200.0,2130.0,0,0,0,0,0,0
202000.0,735577,1.0,0,0,5,0.0,1969,0.0,3.0,0.0,0.10358974358974359,-220.0,0.0,1010.0,0,0,0,0,0,0
725000.0,735505,1.0,0,0,3,0.0,1984,0.0,1.3333333333333333,0.0,0.20166666666666666,-680.0,-1020.0,2420.0,0,0,0,0,1,0
900000.0,735635,2.0,0,0,3,720.0,1991,0.0,0.9230769230769231,4.375,0.11389052383755151,280.0,23230.0,2430.0,0,0,0,0,0,0
680200.0,735635,1.0,0,0,3,750.0,1951,0.0,1.3333333333333333,1.6133333333333333,0.32666666666666666,-100.0,0.0,460.0,0,0,0,0,0,0
216500.0,735702,1.0,0,0,4,0.0,1918,0.0,3.0,0.0,0.13,-110.0,840.0,1170.0,0,0,0,0,0,0
325000.0,735579,1.0,0,0,5,0.0,1966,0.0,2.0,0.0,0.24705882352941178,380.0,90.0,1890.0,0,0,0,0,0,0
675000.0,735457,2.0,0,0,3,0.0,2004,0.0,1.2,0.0,0.5442670537010159,-140.0,0.0,2250.0,0,0,0,0,0,0
435000.0,735730,1.0,0,1,3,0.0,1936,0.0,2.6666666666666665,0.0,0.045953066601311196,-2270.0,5696.0,750.0,0,0,0,0,0,0
263500.0,735620,1.0,0,0,4,560.0,1977,0.0,1.7142857142857142,1.875,0.115,60.0,3920.0,490.0,0,0,0,0,0,0
550000.0,735725,2.0,0,0,3,0.0,1978,0.0,1.7777777777777777,0.0,0.07143645189761695,-80.0,599.0,2590.0,0,0,0,0,1,0
875000.0,735710,2.0,0,1,4,0.0,1995,0.0,1.2,0.0,0.672,270.0,-2450.0,2520.0,0,0,0,0,0,0
246600.0,735699,1.0,0,0,5,0.0,1966,0.0,4.0,0.0,0.1595238095238095,220.0,0.0,1340.0,0,0,0,0,0,0
337000.0,735415,3.0,0,0,3,0.0,2006,0.0,1.3333333333333333,0.0,1.5515409139213603,-30.0,-458.0,1460.0,0,0,0,0,0,0
240000.0,735548,1.0,0,0,3,0.0,1988,0.0,1.7142857142857142,0.0,0.184,-150.0,0.0,1380.0,0,0,0,0,0,0
490000.0,735486,1.0,0,0,4,0.0,1984,0.0,1.7142857142857142,0.0,0.1357913669064748,-1150.0,320.0,1510.0,0,0,0,0,0,0
510000.0,735451,1.0,0,0,4,1250.0,1975,0.0,2.0,1.008,0.030157032836323004,50.0,36800.0,10.0,0,0,0,0,0,0
305000.0,735664,1.0,0,0,3,0.0,1971,0.0,3.0,0.0,0.11363636363636363,-570.0,604.0,910.0,0,0,0,0,0,0
350000.0,735691,2.0,0,0,3,0.0,2003,0.0,1.2,0.0,0.5389876880984952,0.0,703.0,1970.0,0,0,0,0,0,0
284200.0,735653,1.0,0,0,3,470.0,1959,0.0,1.7142857142857142,2.276595744680851,0.2322074788902292,-970.0,14.0,600.0,0,0,0,0,0,0
357000.0,735626,2.0,0,0,5,0.0,1995,0.0,1.6,0.0,0.20293122886133033,370.0,3610.0,1980.0,0,0,0,0,0,0
854000.0,735401,1.0,0,0,3,670.0,1986,0.0,1.4545454545454546,3.701492537313433,0.08104978772674643,0.0,2985.0,1810.0,0,0,0,0,0,0
1180000.0,735612,2.0,0,0,3,0.0,1999,0.0,1.6,0.0,0.09464738813484232,1830.0,0.0,4700.0,0,0,1,0,0,0
1000000.0,735514,1.0,0,0,4,1150.0,1963,0.0,1.3333333333333333,1.0,0.1441825476429288,100.0,1668.0,0.0,0,0,0,0,0,0
616500.0,735562,2.0,0,0,3,120.0,1909,1977.0,1.7777777777777777,14.666666666666666,0.6266666666666667,0.0,0.0,1640.0,0,0,0,0,0,0
750000.0,735562,2.0,0,0,5,800.0,1911,0.0,1.4545454545454546,2.3,0.704,950.0,-1250.0,1040.0,0,0,0,0,0,0
650000.0,735513,2.0,0,0,3,1030.0,1979,0.0,1.3333333333333333,2.7864077669902914,0.42857142857142855,1820.0,-116.0,1840.0,0,0,0,0,0,0
275000.0,735429,1.0,0,0,4,1250.0,1962,0.0,1.7777777777777777,1.136,0.2656716417910448,480.0,0.0,170.0,0,0,0,0,0,0
540000.0,735509,1.0,0,0,4,920.0,1918,0.0,2.2857142857142856,1.0,0.42990654205607476,180.0,0.0,0.0,0,0,0,0,0,0
225000.0,735459,1.0,0,0,4,0.0,1961,0.0,3.0,0.0,0.10501640881387717,-120.0,26.0,1120.0,0,0,0,0,0,0
845000.0,735697,2.0,0,0,3,0.0,1991,0.0,1.6,0.0,0.3273809523809524,230.0,343.0,2970.0,0,0,0,0,0,0
490000.0,735669,1.0,0,0,5,0.0,1923,0.0,1.3333333333333333,0.0,0.1821705426356589,190.0,0.0,1410.0,0,0,0,0,0,0
753000.0,735576,2.0,0,0,3,0.0,2005,0.0,1.6,0.0,0.37467858454756947,130.0,3367.0,3060.0,0,0,1,0,0,0
124000.0,735509,1.5,0,0,3,0.0,1949,0.0,1.3333333333333333,0.0,0.11661807580174927,-720.0,-1400.0,840.0,1,0,0,0,0,0
224000.0,735712,1.5,0,0,3,0.0,1949,0.0,1.3333333333333333,0.0,0.11661807580174927,-720.0,-1400.0,840.0,1,0,0,0,0,0
485000.0,735459,1.0,0,0,4,0.0,1916,0.0,2.0,0.0,0.29736842105263156,-340.0,0.0,1130.0,0,0,0,0,0,0
230000.0,735408,1.0,0,0,4,580.0,1944,0.0,2.2857142857142856,2.189655172413793,0.30833333333333335,580.0,-600.0,690.0,0,0,0,0,0,0
372000.0,735542,1.0,0,0,3,530.0,1980,0.0,1.4545454545454546,3.3962264150943398,0.16437389770723104,850.0,4050.0,1270.0,0,0,0,0,0,1
306000.0,735725,2.0,0,0,4,0.0,1990,0.0,1.6,0.0,0.19944833439422874,120.0,2386.0,1880.0,0,0,0,0,0,0
905000.0,735472,2.0,0,0,3,640.0,2008,0.0,1.1428571428571428,3.65625,0.9933333333333333,1170.0,-1545.0,1700.0,0,0,0,0,0,0
440000.0,735683,1.0,0,0,3,400.0,1950,0.0,4.0,2.6,0.215633423180593,120.0,0.0,640.0,0,0,0,0,0,0
280000.0,735716,1.0,0,0,4,530.0,1977,0.0,1.7142857142857142,2.0754716981132075,0.16298370162983702,0.0,0.0,570.0,0,0,0,0,0,0
435000.0,735443,2.0,0,0,3,0.0,1999,0.0,1.2,0.0,0.0120278982296395,-1062.0,104147.0,1778.0,0,0,0,0,0,0
425000.0,735408,2.0,0,0,3,0.0,1990,0.0,1.2,0.0,0.4288888888888889,160.0,0.0,1930.0,0,0,1,0,0,0
204950.0,735471,1.0,0,0,3,0.0,1956,0.0,2.6666666666666665,0.0,0.09887129232653775,-420.0,729.0,1130.0,0,0,0,0,0,0
670000.0,735428,1.0,0,0,4,650.0,1959,0.0,1.1428571428571428,1.5384615384615385,0.22,-880.0,-1500.0,350.0,0,0,0,0,0,0
475000.0,735360,1.0,0,0,3,0.0,1921,0.0,2.0,0.0,0.30113845023870733,-550.0,-1127.0,820.0,0,0,0,0,0,0
352000.0,735677,1.0,0,0,3,1450.0,1964,0.0,2.0,1.0,0.43609022556390975,1300.0,-1596.0,0.0,1,0,0,0,0,0
575000.0,735697,1.0,0,2,4,1070.0,1961,0.0,2.2857142857142856,1.1775700934579438,0.26477272727272727,60.0,0.0,190.0,0,0,0,0,0,0
1730000.0,735563,2.0,0,2,5,1200.0,1965,0.0,1.1428571428571428,2.7,0.2148248500096768,200.0,2018.0,2040.0,0,0,0,0,0,0
491000.0,735519,2.0,0,3,3,0.0,1950,0.0,1.5,0.0,0.32741617357001973,-780.0,-1594.0,1660.0,0,0,0,0,0,0
750000.0,735423,2.0,0,0,3,0.0,2004,0.0,1.6,0.0,0.4045545880776959,-80.0,1878.0,3020.0,0,0,1,0,0,0
830000.0,735380,1.0,0,0,3,420.0,1978,0.0,1.6,3.4047619047619047,0.03651652125853697,-240.0,40063.0,1010.0,0,0,0,0,0,0
1140000.0,735607,2.0,0,4,3,2060.0,2005,0.0,1.6,1.8932038834951457,0.2950933306926771,2100.0,7397.0,1840.0,0,0,0,0,0,0
137124.0,735423,1.0,0,0,4,0.0,1970,0.0,3.0,0.0,0.03498287296844253,-140.0,-1577.0,960.0,0,0,0,0,0,0
225000.0,735458,1.5,0,0,3,0.0,1907,0.0,4.0,0.0,0.19166666666666668,310.0,2970.0,1150.0,0,0,0,0,0,0
732600.0,735406,1.0,0,0,4,900.0,1963,0.0,1.6,1.3666666666666667,0.29178082191780824,0.0,-260.0,330.0,0,0,0,0,0,0
818000.0,735673,2.0,0,0,4,0.0,1984,0.0,1.7777777777777777,0.0,0.30746156730408697,0.0,-1125.0,2460.0,0,0,0,0,0,0
431000.0,735465,1.0,0,0,4,0.0,1978,0.0,1.3333333333333333,0.0,0.15785953177257525,-360.0,562.0,2360.0,0,0,0,0,0,0
650000.0,735527,1.0,0,0,3,900.0,1908,0.0,2.5,1.1222222222222222,0.40925648167988,680.0,2122.0,110.0,0,0,0,0,0,0
450000.0,735698,2.0,0,0,4,0.0,1977,0.0,1.0,0.0,0.26136363636363635,-140.0,-145.0,1610.0,0,0,0,0,0,0
269000.0,735467,1.0,0,0,3,0.0,1958,0.0,4.0,0.0,0.1916438519223902,0.0,0.0,1610.0,0,0,0,0,0,0
875000.0,735598,1.0,0,0,3,0.0,1953,0.0,3.0,0.0,0.1080879612374208,-1230.0,-2924.0,1160.0,0,0,0,0,0,0
890000.0,735717,1.0,0,0,4,1390.0,1977,0.0,1.7777777777777777,1.064748201438849,0.3419516263552961,-60.0,-1457.0,90.0,0,0,0,0,0,0
565000.0,735515,2.0,0,0,3,0.0,1986,0.0,1.6,0.0,0.23444730077120823,140.0,945.0,2280.0,0,0,0,0,1,0
448175.0,735670,2.0,0,0,4,220.0,2006,0.0,1.0,5.2272727272727275,1.0231516056758776,0.0,0.0,930.0,0,0,0,0,0,0
680000.0,735487,2.0,0,0,3,0.0,2000,0.0,1.6666666666666667,0.0,0.45692307692307693,0.0,-88.0,2970.0,0,0,1,0,0,0
629000.0,735635,2.0,1,4,4,340.0,1970,0.0,1.7142857142857142,3.2941176470588234,0.11805611708579283,-510.0,-6526.0,780.0,0,0,0,0,0,0
494000.0,735710,2.5,0,0,3,240.0,2000,0.0,0.8571428571428571,5.541666666666667,1.056527590847914,-40.0,0.0,1090.0,0,0,0,0,0,0
1100000.0,735625,2.0,0,0,4,960.0,1926,0.0,1.3333333333333333,2.0,0.5236363636363637,770.0,0.0,960.0,0,0,0,0,0,0
450000.0,735614,1.0,0,0,3,710.0,1969,0.0,2.0,1.676056338028169,0.20084566596194503,-40.0,1100.0,480.0,0,0,0,0,0,0
330000.0,735536,1.0,0,0,4,700.0,1969,0.0,1.7142857142857142,1.8857142857142857,0.18280542986425338,80.0,0.0,620.0,0,0,0,0,0,0
960000.0,735465,2.0,0,3,4,0.0,1984,0.0,1.6,0.0,0.2728788277616917,0.0,-189.0,3110.0,0,0,0,0,0,0
360000.0,735591,2.0,0,0,3,0.0,1990,0.0,1.6,0.0,0.338718820861678,-200.0,-745.0,2390.0,0,0,0,0,0,0
378000.0,735455,2.0,0,0,3,0.0,2004,0.0,1.2,0.0,0.18420150788211104,0.0,6222.0,2150.0,0,0,0,0,0,0
499950.0,735488,1.0,0,0,4,250.0,1941,0.0,1.7142857142857142,4.36,0.2144,-210.0,4495.0,840.0,0,0,0,0,0,0
450000.0,735438,2.0,0,0,4,0.0,1986,0.0,1.2,0.0,0.15467122648841908,-320.0,4063.0,1990.0,0,0,0,0,1,0
523500.0,735470,1.0,0,0,4,800.0,1950,0.0,1.0,1.0,0.2680515999329871,80.0,0.0,0.0,0,0,0,0,0,0
600000.0,735575,2.0,0,0,3,0.0,1986,0.0,1.2,0.0,0.060916013183316284,160.0,6718.0,2680.0,0,0,0,0,1,0
290000.0,735386,2.0,0,0,3,0.0,2002,0.0,1.2,0.0,0.43082021541010773,-110.0,208.0,2080.0,0,0,0,0,0,0
176000.0,735635,2.0,0,0,3,0.0,1986,0.0,0.9230769230769231,0.0,0.2465955097534045,-330.0,-769.0,1340.0,0,0,0,0,0,0
885000.0,735494,1.5,0,0,5,800.0,1904,0.0,1.5,2.2375,0.6906666666666667,150.0,-250.0,990.0,0,0,0,1,0,0
483000.0,735408,1.5,0,0,3,0.0,1906,0.0,1.1428571428571428,0.0,0.41333333333333333,-560.0,-1080.0,1240.0,0,0,0,0,0,0
240000.0,735726,1.0,0,0,4,0.0,1978,0.0,3.0,0.0,0.18385964912280703,-340.0,-165.0,1310.0,0,0,0,0,0,0
720000.0,735501,1.0,0,1,4,1000.0,1957,0.0,1.7777777777777777,1.53,0.48653846153846153,290.0,0.0,530.0,0,0,0,0,0,0
311000.0,735542,2.0,0,0,3,0.0,2001,0.0,1.6,0.0,0.3057368601855033,-210.0,1730.0,1780.0,0,0,0,0,0,0
164950.0,735410,1.0,0,0,3,490.0,1956,0.0,1.7142857142857142,2.204081632653061,0.10241356816699282,320.0,2000.0,590.0,0,0,0,0,0,0
371000.0,735680,1.0,0,0,3,490.0,1956,0.0,1.7142857142857142,2.204081632653061,0.10241356816699282,320.0,2000.0,590.0,0,0,0,0,0,0
264500.0,735621,1.0,0,0,3,0.0,1976,0.0,1.7142857142857142,0.0,0.10185185185185185,0.0,7520.0,1650.0,0,0,0,0,0,1
1740000.0,735419,2.0,0,0,4,660.0,1937,0.0,1.7777777777777777,3.4242424242424243,0.4483341010287118,-1590.0,-2735.0,1600.0,0,0,0,0,0,0
503000.0,735687,1.0,0,2,4,0.0,1921,0.0,2.0,0.0,0.20327102803738317,-880.0,0.0,870.0,0,0,0,0,0,0
738000.0,735535,2.0,0,0,3,660.0,2000,0.0,1.6,3.287878787878788,0.564870259481038,950.0,-729.0,1510.0,0,0,0,0,0,0
393000.0,735499,1.0,0,0,4,0.0,1925,0.0,2.0,0.0,0.29253731343283584,-280.0,-650.0,980.0,0,0,0,0,0,0
280000.0,735700,1.0,0,0,4,0.0,1992,0.0,2.0,0.0,0.021744860305745916,-740.0,0.0,990.0,0,0,0,0,0,1
260000.0,735682,1.0,0,2,3,830.0,1964,0.0,1.6,1.8433734939759037,0.24463563802218305,-220.0,-33.0,700.0,0,0,0,0,0,0
505000.0,735697,1.0,0,2,3,0.0,1915,0.0,2.0,0.0,0.21551724137931033,-940.0,-1160.0,1000.0,0,0,0,0,0,0
241000.0,735603,1.0,0,0,4,540.0,1976,0.0,2.0,2.074074074074074,0.2075,-240.0,500.0,580.0,0,0,0,0,0,0
530000.0,735673,1.0,0,0,3,0.0,1975,0.0,1.7142857142857142,0.0,0.15825091098386257,-520.0,-295.0,1520.0,0,0,0,0,0,0
713000.0,735457,1.5,0,2,4,340.0,1910,0.0,1.0,2.4705882352941178,0.295,-240.0,0.0,500.0,0,0,0,0,0,0
487000.0,735436,2.0,0,0,3,0.0,1944,0.0,1.7142857142857142,0.0,0.1748148148148148,90.0,300.0,1770.0,0,0,0,0,0,0
128000.0,735550,1.0,0,0,3,0.0,1969,0.0,2.0,0.0,0.1817170406081958,0.0,193.0,980.0,0,0,0,0,0,0
210500.0,735550,1.0,0,0,3,800.0,1960,0.0,3.0,1.3,0.18078207899390844,-200.0,-482.0,240.0,0,0,0,0,0,0
420000.0,735613,1.0,0,0,5,600.0,1968,0.0,1.2,2.0166666666666666,0.2510402219140083,40.0,0.0,610.0,0,0,0,0,0,0
679000.0,735536,2.0,0,0,4,0.0,1930,1986.0,1.2,0.0,0.41203703703703703,90.0,-632.0,1780.0,0,0,0,0,0,0
784950.0,735585,3.0,0,0,3,0.0,2014,0.0,1.4545454545454546,0.0,0.6718713035249586,-40.0,0.0,2840.0,0,0,0,0,0,0
352000.0,735556,2.0,0,0,3,0.0,1998,0.0,1.6,0.0,0.4162739553879987,0.0,166.0,2650.0,0,0,0,0,0,0
386000.0,735395,2.0,0,0,3,190.0,2004,0.0,2.0,5.684210526315789,0.9635811836115327,-90.0,-170.0,890.0,0,0,0,0,0,0
335000.0,735718,1.0,0,0,3,0.0,1994,0.0,1.7142857142857142,0.0,0.07411764705882352,-280.0,9787.0,1260.0,0,0,0,0,0,0
472500.0,735386,1.0,0,0,3,260.0,1982,0.0,1.5,5.730769230769231,0.11290322580645161,-700.0,-34594.0,1230.0,0,0,1,0,0,0
599950.0,735540,1.0,0,0,3,1340.0,1976,0.0,2.2222222222222223,1.0,0.2016250376166115,460.0,111.0,0.0,0,0,0,0,0,0
963990.0,735438,2.0,0,0,3,0.0,2014,0.0,1.2307692307692308,0.0,0.5661492978566149,0.0,258.0,3830.0,0,0,0,0,0,0
735000.0,735501,2.0,0,2,5,0.0,1925,0.0,1.5,0.0,0.44722222222222224,-930.0,-3000.0,1610.0,0,0,0,0,0,0
858450.0,735674,2.0,0,0,3,0.0,1998,0.0,0.7058823529411765,0.0,0.3938057635114347,610.0,2562.0,3840.0,0,0,1,0,0,0
665000.0,735725,2.0,0,0,4,870.0,1914,0.0,1.8181818181818181,2.0689655172413794,0.6675,210.0,0.0,930.0,0,0,0,0,0,0
